"source_code","sku","status","availability","availability_order","availability_date"
"171","62632","1","2 horas","1","2019-05-28"
"210","92204","1","2 horas","1","2019-05-28"
"184","104852","1","2 horas","1","2019-05-28"
"216","104852","1","2 horas","1","2019-05-28"
"210","105802","1","2 horas","1","2019-05-28"
"205","94830","1","2 horas","1","2019-05-28"
"199","104857","1","2 horas","1","2019-05-28"
"205","104857","1","2 horas","1","2019-05-28"
"220","104857","1","2 horas","1","2019-05-28"
"195","70680","1","2 horas","1","2019-05-28"
"208","71860","1","2 horas","1","2019-05-28"
"205","97657","1","2 horas","1","2019-05-28"
"206","82489","1","2 horas","1","2019-05-28"
"203","104865","1","2 horas","1","2019-05-28"
"198","72807","1","2 horas","1","2019-05-28"
"196","93114","1","2 horas","1","2019-05-28"
"199","93114","1","2 horas","1","2019-05-28"
"186","104859","1","2 horas","1","2019-05-28"
"210","92746","1","Disponible a partir de fecha determinada","3","2019-05-30"
"198","108498","1","2 horas","1","2019-05-28"
"187","94832","1","48 horas","2","2019-05-30"
"198","97351","1","2 horas","1","2019-05-28"
"193","97819","1","2 horas","1","2019-05-28"
"198","94777","1","2 horas","1","2019-05-28"
"185","104855","1","2 horas","1","2019-05-28"
"205","93188","1","2 horas","1","2019-05-28"
"225","111522","1","2 horas","1","2019-05-28"
"210","71845","1","2 horas","1","2019-05-28"
"201","108488","1","2 horas","1","2019-05-28"
"187","92615","1","2 horas","1","2019-05-28"
"187","94885","1","2 horas","1","2019-05-28"
"192","94831","1","2 horas","1","2019-05-28"
"208","104853","1","2 horas","1","2019-05-28"
"199","30927","1","2 horas","1","2019-05-28"
"214","71349","1","2 horas","1","2019-05-28"
"218","73862","1","2 horas","1","2019-05-28"
"192","62632","1","2 horas","1","2019-05-28"
"190","98871","1","2 horas","1","2019-05-28"
"174","99581","1","2 horas","1","2019-05-28"
"194","98864","1","Disponible a partir de fecha determinada","3","2019-05-30"
"202","70723","1","2 horas","1","2019-05-28"
"226","97333","1","2 horas","1","2019-05-28"
"198","94830","1","2 horas","1","2019-05-28"
"216","93874","1","2 horas","1","2019-05-28"
"222","95499","1","2 horas","1","2019-05-28"
"175","108478","1","2 horas","1","2019-05-28"
"219","104865","1","2 horas","1","2019-05-28"
"198","97894","1","48 horas","2","2019-05-30"
"181","82149","1","2 horas","1","2019-05-28"
"216","97143","1","2 horas","1","2019-05-28"
"182","78771","1","2 horas","1","2019-05-28"
"192","82313","1","2 horas","1","2019-05-28"
"209","77559","1","2 horas","1","2019-05-28"
"174","97334","1","2 horas","1","2019-05-28"
"197","97335","1","2 horas","1","2019-05-28"
"171","98192","1","Disponible a partir de fecha determinada","3","2019-05-30"
"211","74334","1","2 horas","1","2019-05-28"
"204","96474","1","2 horas","1","2019-05-28"
"221","96474","1","2 horas","1","2019-05-28"
"206","97966","1","Disponible a partir de fecha determinada","3","2019-05-30"
"226","98487","1","2 horas","1","2019-05-28"
"225","98599","1","2 horas","1","2019-05-28"
"208","72851","1","2 horas","1","2019-05-28"
"206","30927","1","2 horas","1","2019-05-28"
"208","98657","1","2 horas","1","2019-05-28"
"201","97665","1","2 horas","1","2019-05-28"
"218","97665","1","2 horas","1","2019-05-28"
"182","71846","1","2 horas","1","2019-05-28"
"195","71846","1","2 horas","1","2019-05-28"
"195","104852","1","2 horas","1","2019-05-28"
"187","107096","1","2 horas","1","2019-05-28"
"204","97659","1","2 horas","1","2019-05-28"
"190","35616","1","2 horas","1","2019-05-28"
"203","96475","1","2 horas","1","2019-05-28"
"177","82214","1","2 horas","1","2019-05-28"
"209","82214","1","2 horas","1","2019-05-28"
"205","93275","1","2 horas","1","2019-05-28"
"194","81225","1","2 horas","1","2019-05-28"
"199","97819","1","2 horas","1","2019-05-28"
"219","93188","1","2 horas","1","2019-05-28"
"173","96476","1","2 horas","1","2019-05-28"
"191","81227","1","2 horas","1","2019-05-28"
"201","104858","1","2 horas","1","2019-05-28"
"208","98669","1","2 horas","1","2019-05-28"
"219","97331","1","2 horas","1","2019-05-28"
"201","62635","1","2 horas","1","2019-05-28"
"224","65667","1","2 horas","1","2019-05-28"
"208","65236","1","2 horas","1","2019-05-28"
"186","94886","1","Disponible a partir de fecha determinada","3","2019-05-30"
"185","71846","1","2 horas","1","2019-05-28"
"183","98202","1","2 horas","1","2019-05-28"
"212","106199","1","2 horas","1","2019-05-28"
"195","98188","1","2 horas","1","2019-05-28"
"209","99961","1","2 horas","1","2019-05-28"
"191","78541","1","2 horas","1","2019-05-28"
"210","95281","1","2 horas","1","2019-05-28"
"205","97333","1","2 horas","1","2019-05-28"
"172","97659","1","2 horas","1","2019-05-28"
"218","108092","1","2 horas","1","2019-05-28"
"189","104857","1","2 horas","1","2019-05-28"
"187","72100","1","2 horas","1","2019-05-28"
"222","97657","1","2 horas","1","2019-05-28"
"216","71844","1","2 horas","1","2019-05-28"
"213","96475","1","2 horas","1","2019-05-28"
"196","104865","1","2 horas","1","2019-05-28"
"220","97894","1","2 horas","1","2019-05-28"
"204","108072","1","2 horas","1","2019-05-28"
"221","98191","1","2 horas","1","2019-05-28"
"208","79581","1","2 horas","1","2019-05-28"
"226","97335","1","2 horas","1","2019-05-28"
"190","98853","1","2 horas","1","2019-05-28"
"219","96476","1","2 horas","1","2019-05-28"
"192","94833","1","2 horas","1","2019-05-28"
"219","97661","1","2 horas","1","2019-05-28"
"213","105733","1","2 horas","1","2019-05-28"
"192","94835","1","2 horas","1","2019-05-28"
"199","100038","1","2 horas","1","2019-05-28"
"222","75735","1","2 horas","1","2019-05-28"
"198","97142","1","2 horas","1","2019-05-28"
"199","98236","1","2 horas","1","2019-05-28"
"194","104857","1","2 horas","1","2019-05-28"
"210","108090","1","2 horas","1","2019-05-28"
"177","71844","1","2 horas","1","2019-05-28"
"205","97163","1","2 horas","1","2019-05-28"
"198","105673","1","2 horas","1","2019-05-28"
"216","77538","1","2 horas","1","2019-05-28"
"190","99790","1","2 horas","1","2019-05-28"
"182","99986","1","2 horas","1","2019-05-28"
"220","85855","1","2 horas","1","2019-05-28"
"204","108238","1","2 horas","1","2019-05-28"
"190","82219","1","48 horas","2","2019-05-30"
"210","111468","1","2 horas","1","2019-05-28"
"190","92632","1","2 horas","1","2019-05-28"
"187","97335","1","2 horas","1","2019-05-28"
"209","97335","1","2 horas","1","2019-05-28"
"178","62627","1","48 horas","2","2019-05-30"
"197","97835","1","2 horas","1","2019-05-28"
"225","97660","1","2 horas","1","2019-05-28"
"221","95171","1","2 horas","1","2019-05-28"
"208","104851","1","2 horas","1","2019-05-28"
"193","94835","1","2 horas","1","2019-05-28"
"192","96474","1","2 horas","1","2019-05-28"
"199","62694","1","Disponible a partir de fecha determinada","3","2019-05-30"
"211","62632","1","2 horas","1","2019-05-28"
"172","75728","1","2 horas","1","2019-05-28"
"212","97364","1","2 horas","1","2019-05-28"
"181","106018","1","2 horas","1","2019-05-28"
"210","98999","1","2 horas","1","2019-05-28"
"198","93114","1","2 horas","1","2019-05-28"
"193","37825","1","2 horas","1","2019-05-28"
"212","74533","1","2 horas","1","2019-05-28"
"197","93275","1","2 horas","1","2019-05-28"
"180","105969","1","2 horas","1","2019-05-28"
"212","97306","1","2 horas","1","2019-05-28"
"197","94832","1","2 horas","1","2019-05-28"
"198","108240","1","2 horas","1","2019-05-28"
"189","104856","1","2 horas","1","2019-05-28"
"183","92677","1","2 horas","1","2019-05-28"
"206","98192","1","2 horas","1","2019-05-28"
"204","98190","1","2 horas","1","2019-05-28"
"206","80578","1","2 horas","1","2019-05-28"
"182","97120","1","2 horas","1","2019-05-28"
"219","104853","1","2 horas","1","2019-05-28"
"209","96474","1","2 horas","1","2019-05-28"
"206","82251","1","2 horas","1","2019-05-28"
"189","31234","1","Disponible a partir de fecha determinada","3","2019-05-30"
"217","97665","1","2 horas","1","2019-05-28"
"181","99048","1","Disponible a partir de fecha determinada","3","2019-05-30"
"225","93295","1","Disponible a partir de fecha determinada","3","2019-05-30"
"206","96284","1","2 horas","1","2019-05-28"
"222","98188","1","2 horas","1","2019-05-28"
"186","75735","1","48 horas","2","2019-05-30"
"193","78541","1","2 horas","1","2019-05-28"
"204","93323","1","2 horas","1","2019-05-28"
"207","97333","1","2 horas","1","2019-05-28"
"190","108092","1","2 horas","1","2019-05-28"
"185","104857","1","2 horas","1","2019-05-28"
"188","73357","1","2 horas","1","2019-05-28"
"211","73357","1","2 horas","1","2019-05-28"
"224","73944","1","Disponible a partir de fecha determinada","3","2019-05-30"
"206","98818","1","2 horas","1","2019-05-28"
"197","97894","1","2 horas","1","2019-05-28"
"197","97336","1","2 horas","1","2019-05-28"
"181","93114","1","2 horas","1","2019-05-28"
"203","97816","1","2 horas","1","2019-05-28"
"216","108497","1","2 horas","1","2019-05-28"
"210","81910","1","2 horas","1","2019-05-28"
"179","71918","1","2 horas","1","2019-05-28"
"188","71918","1","2 horas","1","2019-05-28"
"186","73870","1","Disponible a partir de fecha determinada","3","2019-05-30"
"223","98192","1","2 horas","1","2019-05-28"
"186","64247","1","2 horas","1","2019-05-28"
"216","98190","1","2 horas","1","2019-05-28"
"210","111478","1","2 horas","1","2019-05-28"
"218","94586","1","2 horas","1","2019-05-28"
"195","81578","1","2 horas","1","2019-05-28"
"189","104851","1","2 horas","1","2019-05-28"
"184","94835","1","2 horas","1","2019-05-28"
"172","94831","1","2 horas","1","2019-05-28"
"225","97331","1","2 horas","1","2019-05-28"
"181","98599","1","2 horas","1","2019-05-28"
"186","81473","1","2 horas","1","2019-05-28"
"182","82221","1","2 horas","1","2019-05-28"
"205","80579","1","2 horas","1","2019-05-28"
"206","80579","1","2 horas","1","2019-05-28"
"197","97156","1","Disponible a partir de fecha determinada","3","2019-05-30"
"223","70784","1","Disponible a partir de fecha determinada","3","2019-05-30"
"173","78541","1","2 horas","1","2019-05-28"
"210","108134","1","Disponible a partir de fecha determinada","3","2019-05-30"
"226","94830","1","2 horas","1","2019-05-28"
"221","105719","1","2 horas","1","2019-05-28"
"226","98201","1","2 horas","1","2019-05-28"
"224","99033","1","2 horas","1","2019-05-28"
"204","94799","1","2 horas","1","2019-05-28"
"220","77584","1","Disponible a partir de fecha determinada","3","2019-05-30"
"174","95063","1","2 horas","1","2019-05-28"
"192","97133","1","2 horas","1","2019-05-28"
"189","82149","1","2 horas","1","2019-05-28"
"183","97336","1","2 horas","1","2019-05-28"
"198","104854","1","2 horas","1","2019-05-28"
"177","93114","1","2 horas","1","2019-05-28"
"226","97823","1","2 horas","1","2019-05-28"
"178","104859","1","2 horas","1","2019-05-28"
"187","104859","1","2 horas","1","2019-05-28"
"199","94836","1","2 horas","1","2019-05-28"
"197","31971","1","Disponible a partir de fecha determinada","3","2019-05-30"
"210","92694","1","2 horas","1","2019-05-28"
"216","98624","1","2 horas","1","2019-05-28"
"225","98237","1","2 horas","1","2019-05-28"
"179","62627","1","2 horas","1","2019-05-28"
"207","97835","1","2 horas","1","2019-05-28"
"180","69879","1","2 horas","1","2019-05-28"
"207","96476","1","2 horas","1","2019-05-28"
"197","82228","1","2 horas","1","2019-05-28"
"199","97661","1","2 horas","1","2019-05-28"
"202","80978","1","2 horas","1","2019-05-28"
"176","94831","1","2 horas","1","2019-05-28"
"209","97155","1","2 horas","1","2019-05-28"
"219","98751","1","2 horas","1","2019-05-28"
"224","97665","1","2 horas","1","2019-05-28"
"198","108480","1","2 horas","1","2019-05-28"
"193","62632","1","2 horas","1","2019-05-28"
"205","97178","1","2 horas","1","2019-05-28"
"205","75735","1","2 horas","1","2019-05-28"
"208","98236","1","2 horas","1","2019-05-28"
"190","70968","1","2 horas","1","2019-05-28"
"173","98201","1","2 horas","1","2019-05-28"
"195","104857","1","2 horas","1","2019-05-28"
"222","70680","1","2 horas","1","2019-05-28"
"176","98821","1","2 horas","1","2019-05-28"
"197","98820","1","2 horas","1","2019-05-28"
"195","82489","1","2 horas","1","2019-05-28"
"182","94818","1","2 horas","1","2019-05-28"
"180","97894","1","2 horas","1","2019-05-28"
"186","99147","1","2 horas","1","2019-05-28"
"221","108502","1","2 horas","1","2019-05-28"
"208","105673","1","2 horas","1","2019-05-28"
"198","72240","1","2 horas","1","2019-05-28"
"171","97816","1","2 horas","1","2019-05-28"
"207","94997","1","2 horas","1","2019-05-28"
"211","104856","1","2 horas","1","2019-05-28"
"210","113630","1","2 horas","1","2019-05-28"
"209","82225","1","2 horas","1","2019-05-28"
"209","97835","1","2 horas","1","2019-05-28"
"221","93188","1","2 horas","1","2019-05-28"
"219","98189","1","2 horas","1","2019-05-28"
"182","108495","1","2 horas","1","2019-05-28"
"191","104853","1","2 horas","1","2019-05-28"
"204","104853","1","2 horas","1","2019-05-28"
"222","108487","1","48 horas","2","2019-05-30"
"221","95137","1","2 horas","1","2019-05-28"
"183","81303","1","2 horas","1","2019-05-28"
"208","93318","1","2 horas","1","2019-05-28"
"187","75735","1","2 horas","1","2019-05-28"
"213","81465","1","2 horas","1","2019-05-28"
"186","72088","1","2 horas","1","2019-05-28"
"206","105719","1","2 horas","1","2019-05-28"
"175","99950","1","2 horas","1","2019-05-28"
"210","70572","1","Disponible a partir de fecha determinada","3","2019-05-30"
"184","105696","1","2 horas","1","2019-05-28"
"191","108482","1","2 horas","1","2019-05-28"
"196","95559","1","2 horas","1","2019-05-28"
"212","73315","1","2 horas","1","2019-05-28"
"182","104859","1","2 horas","1","2019-05-28"
"186","100161","1","2 horas","1","2019-05-28"
"206","95581","1","2 horas","1","2019-05-28"
"210","65460","1","Disponible a partir de fecha determinada","3","2019-05-30"
"212","79581","1","2 horas","1","2019-05-28"
"186","73585","1","2 horas","1","2019-05-28"
"191","97335","1","2 horas","1","2019-05-28"
"174","97661","1","2 horas","1","2019-05-28"
"196","104858","1","2 horas","1","2019-05-28"
"182","82776","1","2 horas","1","2019-05-28"
"184","104853","1","2 horas","1","2019-05-28"
"184","71132","1","2 horas","1","2019-05-28"
"186","77999","1","2 horas","1","2019-05-28"
"225","92626","1","Disponible a partir de fecha determinada","3","2019-05-30"
"204","95499","1","2 horas","1","2019-05-28"
"225","99033","1","2 horas","1","2019-05-28"
"226","99033","1","2 horas","1","2019-05-28"
"174","98821","1","2 horas","1","2019-05-28"
"201","92631","1","Disponible a partir de fecha determinada","3","2019-05-30"
"202","101861","1","2 horas","1","2019-05-28"
"225","94838","1","2 horas","1","2019-05-28"
"187","97658","1","2 horas","1","2019-05-28"
"193","97332","1","2 horas","1","2019-05-28"
"215","98237","1","2 horas","1","2019-05-28"
"217","98237","1","2 horas","1","2019-05-28"
"191","43477","1","2 horas","1","2019-05-28"
"212","98192","1","2 horas","1","2019-05-28"
"216","94833","1","2 horas","1","2019-05-28"
"195","78468","1","2 horas","1","2019-05-28"
"193","92659","1","2 horas","1","2019-05-28"
"172","94835","1","2 horas","1","2019-05-28"
"225","104853","1","2 horas","1","2019-05-28"
"186","96474","1","2 horas","1","2019-05-28"
"193","74103","1","2 horas","1","2019-05-28"
"221","71846","1","2 horas","1","2019-05-28"
"206","98202","1","2 horas","1","2019-05-28"
"190","93923","1","2 horas","1","2019-05-28"
"210","92603","1","2 horas","1","2019-05-28"
"180","80740","1","2 horas","1","2019-05-28"
"191","74102","1","2 horas","1","2019-05-28"
"191","95952","1","2 horas","1","2019-05-28"
"219","97364","1","2 horas","1","2019-05-28"
"211","38223","1","Disponible a partir de fecha determinada","3","2019-05-30"
"207","94836","1","2 horas","1","2019-05-28"
"195","97112","1","2 horas","1","2019-05-28"
"221","97352","1","2 horas","1","2019-05-28"
"180","97332","1","2 horas","1","2019-05-28"
"194","79581","1","2 horas","1","2019-05-28"
"190","97334","1","2 horas","1","2019-05-28"
"184","36661","1","Disponible a partir de fecha determinada","3","2019-05-30"
"202","98192","1","2 horas","1","2019-05-28"
"210","95027","1","2 horas","1","2019-05-28"
"221","98189","1","2 horas","1","2019-05-28"
"220","99075","1","2 horas","1","2019-05-28"
"192","96476","1","2 horas","1","2019-05-28"
"206","94833","1","2 horas","1","2019-05-28"
"189","97661","1","2 horas","1","2019-05-28"
"212","108495","1","2 horas","1","2019-05-28"
"178","82623","1","2 horas","1","2019-05-28"
"217","96474","1","2 horas","1","2019-05-28"
"220","108487","1","2 horas","1","2019-05-28"
"226","104874","1","2 horas","1","2019-05-28"
"222","80579","1","2 horas","1","2019-05-28"
"218","62632","1","2 horas","1","2019-05-28"
"223","77552","1","2 horas","1","2019-05-28"
"223","92626","1","2 horas","1","2019-05-28"
"185","78541","1","2 horas","1","2019-05-28"
"219","104852","1","2 horas","1","2019-05-28"
"211","97144","1","2 horas","1","2019-05-28"
"206","81465","1","Disponible a partir de fecha determinada","3","2019-05-30"
"171","97333","1","2 horas","1","2019-05-28"
"197","92697","1","2 horas","1","2019-05-28"
"195","72100","1","2 horas","1","2019-05-28"
"199","99994","1","2 horas","1","2019-05-28"
"204","74831","1","2 horas","1","2019-05-28"
"199","97133","1","Disponible a partir de fecha determinada","3","2019-05-30"
